run_id,band,elapsed_s,temp,target_temp,error,abs_error,temp_velocity,current_kp,current_ki,current_kd,kp,ki,kd,history_score,cost,n_samples,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,tail_mae,jitter_std,overshoot
,near,790.0,0.0157731545104979,0.0,-0.0157731545104979,0.0157731545104979,-0.0010537186695728502,36.0,22.0,13.0,1.0,95.0,14.0,0.0537354010762037,0.0537354010762037,,,,,,,,
,near,870.0,0.0832297160586676,0.0,-0.0832297160586676,0.0832297160586676,-0.00017937161028385996,1.0,329.0,20.0,9.0,426.0,20.0,0.0547469606488277,0.0547469606488277,,,,,,,,
,near,820.0,0.0380845550162121,0.0,-0.0380845550162121,0.0380845550162121,0.00261760018765927,14.0,101.0,13.0,16.0,390.0,20.0,0.0553375185769808,0.0553375185769808,,,,,,,,
,near,860.0,0.0850234321615062,0.0,-0.0850234321615062,0.0850234321615062,0.000409353879513219,1.0,385.0,20.0,1.0,329.0,20.0,0.0615758706487928,0.0615758706487928,,,,,,,,
,near,830.0,0.0663216855091377,0.0,-0.0663216855091377,0.0663216855091377,0.0028237130492925594,16.0,390.0,20.0,14.0,308.0,20.0,0.0620827992832925,0.0620827992832925,,,,,,,,
,near,850.0,0.080929893366374,0.0,-0.080929893366374,0.080929893366374,-8.081982377916019e-05,12.0,168.0,20.0,1.0,385.0,20.0,0.0632653764725453,0.0632653764725453,,,,,,,,
,near,840.0,0.0817380916041656,0.0,-0.0817380916041656,0.0817380916041656,0.001541640609502791,14.0,308.0,20.0,12.0,168.0,20.0,0.0644760522379379,0.0644760522379379,,,,,,,,
,near,430.0,0.0732811093330383,0.0,-0.0732811093330383,0.0732811093330383,0.00374068096280098,1.0,15.0,8.0,1.0,14.0,19.0,0.067990917220195,0.067990917220195,,,,,,,,
mpc_replay_1779760453_57df3fd1,near,906.4904341697692,-0.0824170112609863,0.0,0.0824170112609863,0.0824170112609863,-0.04400835760813461,15.0,872.0,20.0,15.0,872.0,20.0,0.0824170112609863,,,,,,,,,
,near,530.0,0.0758132075497997,0.0,-0.0758132075497997,0.0758132075497997,-0.01302730143070221,41.0,122.0,20.0,38.0,20.0,18.0,0.0900395123872995,0.0900395123872995,,,,,,,,
,near,440.0,0.0645898654474876,0.0,-0.0645898654474876,0.0645898654474876,-0.0008691243885550704,1.0,14.0,19.0,1.0,21.0,20.0,0.0924325488191364,0.0924325488191364,,,,,,,,
mpc_replay_1779760453_57df3fd1,near,558.513605594635,0.0939240455627441,0.0,-0.0939240455627441,0.0939240455627441,-0.08758931463803626,34.0,15.0,20.0,34.0,15.0,20.0,0.0939240455627441,,,,,,,,,
,near,420.0,0.0358742997050285,0.0,-0.0358742997050285,0.0358742997050285,0.005583003535866731,1.0,15.0,1.0,1.0,15.0,8.0,0.0988387575079811,0.0988387575079811,,,,,,,,
,near,550.0,0.0485962887250934,0.0,-0.0485962887250934,0.0485962887250934,-0.0016475114971399294,38.0,20.0,18.0,34.0,15.0,20.0,0.1023374082010382,0.1023374082010382,,,,,,,,
,near,560.0,0.1301311996721779,0.0,-0.1301311996721779,0.1301311996721779,0.00815349109470845,34.0,15.0,20.0,34.0,15.0,20.0,0.1058335020352923,0.1058335020352923,,,,,,,,
,near,580.0,0.1068959716430981,0.0,-0.1068959716430981,0.1068959716430981,-0.001959049701690681,34.0,15.0,20.0,33.0,9.0,20.0,0.1072150050511812,0.1072150050511812,,,,,,,,
,near,610.0,0.0703191454595071,0.0,-0.0703191454595071,0.0703191454595071,-0.0017707254737615598,33.0,9.0,20.0,33.0,9.0,20.0,0.1079186238639619,0.1079186238639619,,,,,,,,
,near,590.0,0.1050153183823567,0.0,-0.1050153183823567,0.1050153183823567,-0.00018806532607413968,33.0,9.0,20.0,33.0,9.0,20.0,0.1116386517393499,0.1116386517393499,,,,,,,,
,near,600.0,0.0880264001971227,0.0,-0.0880264001971227,0.0880264001971227,-0.0016988918185234,33.0,9.0,20.0,33.0,9.0,20.0,0.1140404524661128,0.1140404524661128,,,,,,,,
,near,520.0,0.2060862218568218,0.0,-0.2060862218568218,0.2060862218568218,-0.0030494909733533803,36.0,48.0,20.0,41.0,122.0,20.0,0.1172507011107586,0.1172507011107586,,,,,,,,
,near,600.0,0.2262516818882431,0.0,-0.2262516818882431,0.2262516818882431,0.002871581104894476,1.0,684.0,16.0,1.0,160.0,9.0,0.1186753512059786,0.1186753512059786,,,,,,,,
,near,460.0,0.0600231771895778,0.0,-0.0600231771895778,0.0600231771895778,0.00033502914011479046,1.0,34.0,15.0,1.0,46.0,18.0,0.1325929896577652,0.1325929896577652,,,,,,,,
,near,470.0,0.1196995412537944,0.0,-0.1196995412537944,0.1196995412537944,0.0059676364064216595,1.0,46.0,18.0,1.0,56.0,20.0,0.1353459870674226,0.1353459870674226,,,,,,,,
mpc_replay_1779760453_57df3fd1,near,780.4901773929596,0.1379933357238769,0.0,-0.1379933357238769,0.1379933357238769,-0.04383414987086963,36.0,22.0,13.0,36.0,22.0,13.0,0.1379933357238769,,,,,,,,,
mpc_replay_1779760453_57df3fd1,near,890.5060024261475,0.1379933357238769,0.0,-0.1379933357238769,0.1379933357238769,0.021944620582092806,14.0,754.0,18.0,14.0,754.0,18.0,0.1379933357238769,,,,,,,,,
,near,570.0,0.1401042487414088,0.0,-0.1401042487414088,0.1401042487414088,-0.002269265800714493,1.0,971.0,14.0,1.0,684.0,16.0,0.1383967489566371,0.1383967489566371,,,,,,,,
,near,450.0,0.0566728857884299,0.0,-0.0566728857884299,0.0566728857884299,-0.0007916979659057701,1.0,21.0,20.0,1.0,34.0,15.0,0.1399327851909629,0.1399327851909629,,,,,,,,
,near,540.0,0.0650714036964927,0.0,-0.0650714036964927,0.0650714036964927,-0.0010741803853307002,38.0,20.0,18.0,38.0,20.0,18.0,0.144488750894171,0.144488750894171,,,,,,,,
,near,570.0,0.1264864686600049,0.0,-0.1264864686600049,0.1264864686600049,-0.0003644731012172997,34.0,15.0,20.0,34.0,15.0,20.0,0.151420290045406,0.151420290045406,,,,,,,,
,near,480.0,0.1567680349180591,0.0,-0.1567680349180591,0.1567680349180591,0.0037068493664264707,1.0,56.0,20.0,1.0,73.0,20.0,0.1514648980274386,0.1514648980274386,,,,,,,,
,near,490.0,0.1929651869068038,0.0,-0.1929651869068038,0.1929651869068038,0.0036197151988744706,1.0,73.0,20.0,1.0,99.0,20.0,0.1650562773770536,0.1650562773770536,,,,,,,,
,near,510.0,0.2365811315903556,0.0,-0.2365811315903556,0.2365811315903556,0.0015044517815113096,1.0,110.0,20.0,36.0,48.0,20.0,0.1663068021074535,0.1663068021074535,,,,,,,,
,near,500.0,0.2215366137752425,0.0,-0.2215366137752425,0.2215366137752425,0.002857142686843869,1.0,99.0,20.0,1.0,110.0,20.0,0.1753408641208305,0.1753408641208305,,,,,,,,
mpc_replay_1779760453_57df3fd1,near,496.4883937835693,0.182077407836914,0.0,-0.182077407836914,0.182077407836914,0.1984236133875992,1.0,99.0,20.0,1.0,99.0,20.0,0.182077407836914,,,,,,,,,
,near,540.0,0.2081822227628436,0.0,-0.2081822227628436,0.2081822227628436,-0.01112779943117251,1.0,1000.0,1.0,1.0,971.0,14.0,0.1895607987554338,0.1895607987554338,,,,,,,,
mpc_replay_1779760453_57df3fd1,near,466.50200033187866,-0.2146410942077636,0.0,0.2146410942077636,0.2146410942077636,-0.02172710238549426,1.0,46.0,18.0,1.0,46.0,18.0,0.2146410942077636,,,,,,,,,
run_1777168750_057d19f8,near,940.2804675102234,0.005744457244873,0.0,-0.005744457244873,0.005744457244873,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,956.2802267074585,0.005744457244873,0.0,-0.005744457244873,0.005744457244873,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1092.2837827205658,0.005744457244873,0.0,-0.005744457244873,0.005744457244873,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1108.2853291034698,0.005744457244873,0.0,-0.005744457244873,0.005744457244873,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1122.2917921543121,0.005744457244873,0.0,-0.005744457244873,0.005744457244873,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,516.2972192764282,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,-0.022181482654977904,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,926.3024644851685,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1138.278446674347,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1152.2799725532532,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1168.2791867256165,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1182.2810986042023,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1198.2739794254303,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,970.281754732132,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,986.2845268249512,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1002.27894115448,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1016.3132545948029,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1046.2871103286743,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1062.2863414287567,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1076.2802302837372,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,896.2846450805664,-0.0824170112609863,0.0,0.0824170112609863,0.0824170112609863,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,910.284681558609,-0.0824170112609863,0.0,0.0824170112609863,0.0824170112609863,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,1032.2817072868347,0.0939240455627441,0.0,-0.0939240455627441,0.0939240455627441,0.022070792500111874,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,880.2879464626312,-0.170562744140625,0.0,0.170562744140625,0.170562744140625,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,864.2818260192871,-0.2146410942077636,0.0,0.2146410942077636,0.2146410942077636,0.022155441607467505,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,850.2828629016876,-0.2586903572082519,0.0,0.2586903572082519,0.2586903572082519,0.02200636262586996,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,532.2894198894501,-0.3468303680419922,0.0,0.3468303680419922,0.3468303680419922,-0.02204407335619502,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,834.2890288829803,-0.3909206390380859,0.0,0.3909206390380859,0.3909206390380859,-0.02211661116225822,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,820.3080811500549,-0.4790558815002441,0.0,0.4790558815002441,0.4790558815002441,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,502.2945508956909,0.5347304344177246,0.0,-0.5347304344177246,0.5347304344177246,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,804.2834303379059,-0.567204475402832,0.0,0.567204475402832,0.567204475402832,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,790.2898969650269,-0.6553487777709961,0.0,0.6553487777709961,0.6553487777709961,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,548.2942879199982,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,-0.02195328747647408,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,774.2897136211395,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,-0.022098098793131973,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,758.3018882274628,-0.8756842613220215,0.0,0.8756842613220215,0.8756842613220215,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,744.2919249534607,-0.9637908935546876,0.0,0.9637908935546876,0.9637908935546876,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,562.2978003025055,-1.0519099235534668,0.0,1.0519099235534668,1.0519099235534668,-0.022231107114380207,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,728.2960712909698,-1.09598970413208,0.0,1.09598970413208,1.09598970413208,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,714.291529417038,-1.1841039657592771,0.0,1.1841039657592771,1.1841039657592771,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,486.2894518375397,1.1960945129394531,0.0,-1.1960945129394531,1.1960945129394531,-0.022068079514666418,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,698.2860918045044,-1.2722172737121582,0.0,1.2722172737121582,1.2722172737121582,0.021990591638150984,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,684.2950210571289,-1.3603544235229492,0.0,1.3603544235229492,1.3603544235229492,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,578.2912607192993,-1.40440034866333,0.0,1.40440034866333,1.40440034866333,-0.04417722245334175,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,668.2834875583649,-1.4484591484069824,0.0,1.4484591484069824,1.4484591484069824,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,638.3034529685974,-1.5365495681762695,0.0,1.5365495681762695,1.5365495681762695,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,652.2862088680267,-1.5365495681762695,0.0,1.5365495681762695,1.5365495681762695,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,592.2966890335083,-1.5806069374084473,0.0,1.5806069374084473,1.5806069374084473,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,622.2946813106537,-1.5806069374084473,0.0,1.5806069374084473,1.5806069374084473,0.022038754164268266,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,608.2898550033569,-1.6246514320373535,0.0,1.6246514320373535,1.6246514320373535,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
run_1777168750_057d19f8,near,472.08904099464417,1.8575944900512693,0.0,-1.8575944900512693,1.8575944900512693,-0.031742875877930884,16.0,105.0,56.0,16.0,105.0,56.0,0.3351339161840815,0.3351339161840815,374.0,,,,,0.0374163570782995,0.0437410953830331,0.0008358736068034
val_1777564745_77ccf937,near,942.0959827899933,0.005744457244873,0.0,-0.005744457244873,0.005744457244873,0.022006577573096632,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,956.0972473621368,0.005744457244873,0.0,-0.005744457244873,0.005744457244873,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,972.0906817913055,0.005744457244873,0.0,-0.005744457244873,0.005744457244873,-0.022040193647971752,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1062.0979177951813,0.005744457244873,0.0,-0.005744457244873,0.005744457244873,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1078.0903899669647,0.005744457244873,0.0,-0.005744457244873,0.005744457244873,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1108.0808901786804,0.005744457244873,0.0,-0.005744457244873,0.005744457244873,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,910.0933165550232,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,926.084965467453,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1138.0914113521576,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1152.086871623993,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1168.110223531723,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1182.1014456748962,-0.0383367538452148,0.0,0.0383367538452148,0.0383367538452148,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,986.0886890888214,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1002.0954992771149,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1016.1052448749542,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1032.0902316570282,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1046.0966045856476,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1092.0824024677277,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.022208259849708447,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1122.0882143974304,0.0498270988464355,0.0,-0.0498270988464355,0.0498270988464355,0.02204847263026559,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,1198.0905425548553,-0.0824170112609863,0.0,0.0824170112609863,0.0824170112609863,-0.022028857724981837,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,896.0898244380951,-0.1264834403991699,0.0,0.1264834403991699,0.1264834403991699,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,518.1267132759094,-0.2146410942077636,0.0,0.2146410942077636,0.2146410942077636,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,880.0931577682495,-0.2146410942077636,0.0,0.2146410942077636,0.2146410942077636,0.0,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,866.0976121425629,-0.2586903572082519,0.0,0.2586903572082519,0.2586903572082519,-0.022005956125062204,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
val_1777564745_77ccf937,near,836.0925979614258,-0.3027677536010742,0.0,0.3027677536010742,0.3027677536010742,0.04402267261700225,16.0,105.0,56.0,16.0,105.0,56.0,0.3447367129309689,0.3447367129309689,378.0,,,,,0.0377436669667561,0.0453425129669375,0.0009586294392026
