"run_id","timestamp","kp","ki","kd","temp","temp_ref","temp_raw","temp_u","temp_u_p","temp_u_i","temp_u_d","sq_error","mae"
"run_1775514024_8a045a38","1775514507.5071785","5.0","981.0","11.0","0.6670031547546387","0.0","-5.749621391296387","-8.543757438659668","-12.458248138427734","-6.134105682373047","10.854317665100098","0.44489320845264047","0.6670031547546387"
"run_1775514024_8a045a38","1775514510.0492814","5.0","981.0","11.0","0.5347304344177246","0.0","-5.948044776916504","-4.7655768394470215","-9.812536239624023","-6.156536102294922","10.65575885772705","0.2859366374925685","0.5347304344177246"
"run_1775514024_8a045a38","1775514512.5759482","5.0","981.0","11.0","0.4024643898010254","0.0","-6.047227382659912","-3.1487174034118652","-7.167816162109375","-6.183040142059326","11.009543418884277","0.1619775850579117","0.4024643898010254"
"run_1775514024_8a045a38","1775514515.1006908","5.0","981.0","11.0","0.3143186569213867","0.0","-6.14639139175415","-2.067016839981079","-6.286373138427734","-6.196483612060547","10.847607612609863","0.09879621808886441","0.3143186569213867"
"run_1775514024_8a045a38","1775514517.6248853","5.0","981.0","11.0","0.18207740783691406","0.0","-6.295163154602051","0.9452268481254578","-2.759866714477539","-6.209236145019531","10.745012283325195","0.033152182444609934","0.18207740783691406"
"run_1775514024_8a045a38","1775514520.155183","5.0","981.0","11.0","0.13799333572387695","0.0","-6.3943352699279785","2.09773850440979","-1.8784810304641724","-6.214232921600342","10.167678833007812","0.019042160704202615","0.13799333572387695"
"run_1775514024_8a045a38","1775514522.6783395","5.0","981.0","11.0","0.005744457244873047","0.0","-6.493537425994873","3.81931734085083","-0.11488915234804153","-6.2165608406066895","9.654390335083008","3.2998789038174436e-05","0.005744457244873047"
"run_1775514024_8a045a38","1775514525.186194","5.0","981.0","11.0","-0.038336753845214844","0.0","-6.493537425994873","2.3769922256469727","-0.11488915234804153","-6.213837146759033","9.24020004272461","0.001469706695388595","0.038336753845214844"
"run_1775514024_8a045a38","1775514527.708582","5.0","981.0","11.0","-0.08241701126098633","0.0","-6.592719078063965","5.158394813537598","2.5296688079833984","-6.20042610168457","8.82915210723877","0.006792563745193547","0.08241701126098633"
"run_1775514024_8a045a38","1775514530.2265553","5.0","981.0","11.0","-0.170562744140625","0.0","-6.691883087158203","5.6693196296691895","3.411255121231079","-6.1808905601501465","8.492178916931152","0.029091649688780308","0.170562744140625"
