decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
74,730.0,0.00013933912487118505,-0.00013933912487118505,1.0,844.0,1.0,1.0,877.0,1.0,True,0.09407909065274392,0.13988105231082434,0.0006127067208581138,0.01314310915840906,0.0001714523361752192,0.011236261609783155,0.015347287943772304,768,8,30,16625.57519999973
75,740.0,0.0017299793362326454,-0.0017299793362326454,1.0,877.0,1.0,2.0,679.0,1.0,True,0.09076217807069689,0.09703374745277507,0.0007515771612816025,0.010295682660216698,5.335964058497026e-05,0.00643222909099583,0.008977447036035884,768,10,30,16366.540999995777
76,750.0,0.029964848577947123,-0.029964848577947123,2.0,679.0,1.0,2.0,713.0,1.0,True,0.08378196451393319,0.08504844290160206,0.0007214693650894333,0.00903101645502223,3.311927648774963e-05,0.004873306638007213,0.0073399968669790785,768,8,30,16272.98829999927
77,760.0,0.002310490392119391,-0.002310490392119391,2.0,713.0,1.0,2.0,713.0,1.0,False,0.026123566803919612,0.026123566803919612,2.3374177544610575e-05,0.008896174225083087,1.828282374624883e-05,0.003604794874514357,0.006095627675259615,768,8,30,16225.780599997961
78,770.0,0.013115265563101275,-0.013115265563101275,2.0,713.0,1.0,2.0,876.0,2.0,True,0.013740884642497037,0.022533325721950777,0.0,0.005204875255246103,4.2176125768445e-06,0.0015877748378913786,0.0032467818804679414,768,8,30,16191.558399994392
79,780.0,0.01218138092008303,-0.01218138092008303,2.0,876.0,2.0,2.0,940.0,1.0,True,0.009436338069467747,0.011751881077731416,0.0,0.0032886913378509536,1.377274009796329e-06,0.000915014715246798,0.0028314099135699133,768,8,30,16209.105400004773
80,790.0,0.003533049504767405,-0.003533049504767405,2.0,940.0,1.0,2.0,833.0,1.0,True,0.015014155149374554,0.18652639656214678,0.0,0.005895359146476645,2.6637533238860443e-06,0.0014221347253247775,0.0031701617899435428,768,8,30,16382.859799996368
81,800.0,0.005182899421924958,-0.005182899421924958,2.0,833.0,1.0,1.0,1000.0,1.0,True,0.19568704054977706,0.3067319132031905,0.0022005728642398026,0.00694743648612833,1.5876431011191664e-05,0.0035536027651938513,0.0054288098181123744,768,8,30,16806.93030000839
82,810.0,0.0018504268409742508,-0.0018504268409742508,1.0,1000.0,1.0,1.0,989.0,3.0,True,0.12657170981977736,0.26501855731072643,0.0013798314284940716,0.005431597291559834,1.604272511094968e-05,0.003399959062366618,0.005001146454912974,768,9,30,16472.796800007927
83,820.0,0.0018070056721626315,-0.0018070056721626315,1.0,989.0,3.0,1.0,777.0,1.0,True,0.12649847879719206,0.12984801704742954,0.001235178318893304,0.00957102710478163,4.357256020653243e-05,0.005426393423414114,0.007670707872033814,768,9,30,16279.115500001353
