decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
60,590.0,0.5296724454965442,-0.5296724454965442,1.0,1000.0,1.0,1.0,92.0,1.0,True,1.1269565077768908,1.2661334092107972,0.0,0.0,0.4588245592545718,0.11235914845019579,0.14788022701037548,0.5247588032274076,768,0,20,15929.312400003255
61,600.0,0.5797715131193399,-0.5797715131193399,1.0,92.0,1.0,1.0,176.0,1.0,True,0.9736350197327777,23.300620454503484,0.0,0.0,0.3956591626163572,0.012390494346618652,0.1756359876409489,0.04854596858050907,768,0,20,15914.239899997483
62,610.0,0.5549153024330735,-0.5549153024330735,1.0,176.0,1.0,1.0,298.0,1.0,True,0.7189752079970103,12.890617377669672,0.0,0.0,0.26177673448692074,0.020179978746455163,0.18462667724912907,0.07050724008121556,768,0,20,15958.840100000089
63,620.0,0.4470398025587201,-0.4470398025587201,1.0,298.0,1.0,1.0,1000.0,1.0,True,0.5423676547662303,0.6369701525597988,0.0,0.0,0.17452156137442215,0.21407381794415414,0.082230567099652,0.405705594565683,768,0,20,15921.324100003403
64,630.0,0.21332627534866333,-0.21332627534866333,1.0,1000.0,1.0,1.0,1000.0,2.0,True,0.552722845628568,0.5765866302315299,0.0,0.0,0.1833268184098415,0.2678073027636856,0.05186168886431084,0.030386856273138196,768,0,20,17404.87839999696
65,640.0,0.14258765173144639,-0.14258765173144639,1.0,1000.0,2.0,1.0,124.0,1.0,True,0.5384380783833145,0.5977765484082613,0.0,0.0,0.20453138617119748,0.10413705321343514,0.07223501728052585,0.5071762153676106,768,0,20,17246.56180000602
66,650.0,0.1274463864633617,-0.1274463864633617,1.0,124.0,1.0,1.0,190.0,2.0,True,0.5132374821820105,7.013312324515303,0.0,0.0,0.20806802992092344,0.0005209380419728404,0.09635327828434555,0.04876750348315594,768,0,20,16538.15089999989
67,660.0,0.3015620619648871,-0.3015620619648871,1.0,190.0,2.0,1.0,1000.0,1.0,True,0.4469022773394511,10.145634599358477,0.0,0.0,0.1697056204088767,0.05586179412284764,0.07486906902795183,0.46910704323220215,768,0,20,16223.11240000272
68,670.0,0.2422091555440602,-0.2422091555440602,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.332651434931938,0.332651434931938,0.0,0.0,0.11921511868067683,0.06351169992785799,0.06246534760665532,0.0,768,0,20,16070.898199999647
69,680.0,0.18044467057416114,-0.18044467057416114,1.0,1000.0,1.0,1.0,96.0,2.0,True,0.22049183674567796,0.2514870693110323,0.0,0.0,0.06688316050067442,0.05985992887372049,0.05156225097841123,0.5233300329057653,768,0,20,16272.292500005278
70,690.0,0.09088880355784568,-0.09088880355784568,1.0,96.0,2.0,1.0,57.0,2.0,True,0.09557030852415269,0.13120632251724187,0.0,0.0,0.031760069878600916,0.026008529408954928,0.018820512065492453,0.0225391996980935,768,0,20,16715.16100000008
71,700.0,0.005165136617961252,-0.005165136617961252,1.0,57.0,2.0,1.0,85.0,2.0,True,0.07950642230116058,1.4143102530588374,0.0,0.0,0.03076969598375854,0.0029549336295531248,0.01632774362359857,0.016181989526836357,768,0,20,16919.56229999778
